No,Ulasan,Label,Pelayanan,Fasilitas,Wahana,Kuliner
528,"Salah satu tempat wisata alam suasana pedesaan & pegunungan di Ds. Ketapanrane, Kec. Trawas yang nyaman untuk bersantai, berolah raga, healing dsb",1,0,1,0,0
529,Jalan keluar masuk gak teratur,0,0,1,0,0
530,Tempatnya lumayan sejuk. Tapi jalur menuju lokasi agak sempit untuk mobil.,0,0,1,0,0
531,Tempat bersih.. mungkin bisa d tambahkan pohon2 besar supaya rindang....satu lagi... Tempat gapuranya ada makam.. tua dan batu lingga..juga ada  batu merah besar...semoga terjaga kelestarianya...,0,0,1,0,0
532,Bagus saya suka kereta sawahnya,1,0,0,1,0
533,"Lokasi nyaman, cocok buat piknik keluarga, dengan di sediakan gazebo serta banyak wahana permainan anak yg ramah di kantong",1,0,1,1,0
534,"terlalu ramai di akhir pekan. tempat parkir mengerikan dan penuh sesak. aksesnya sulit. area bermainnya tidak terlalu diminati, terlalu lama orang mengantri. pemeliharaannya kurang baik.",0,1,1,1,0
535,Lumayan enak buat acara kluarga sg nuanaa alamnya,1,0,1,0,0
536,Tidak direkomendasikan untuk pengunjung dari kota Area parkir kurang nyaman dan ramai,0,0,1,0,0
537,"Akses keluar masuk kendaraan amat, amat sulit",0,0,1,0,0
538,"Tempat nyaman cocok untuk liburan bersama keluarga, makanan enak dan murah""",1,0,1,0,1
539,3 bulan yg lalu keluarga besar kami liburan kesini. Kesannya sgt baik dan terkenang. Soal view ga usah diragukan. Tempatnya bersih. Sejuk dan indah. Sedikit ngasih pengalaman berkesan saja saja. Ttg para pegawai yg ramah dan juga sgt baik. 1. Saat HP keponakan ketinggalan di camp yg sdh kami tinggal. Dan tdk ada yg menyadari jk ada HP yg tertinggal. Tp dikembikan oleh pihak pegawai. 2. Saat akan pulang. Mobil yg kami tumpangi mengalami ban bocor shg hrs mengganti ban. Dan pegawainya saling kontak nyarikan kami dongkrak.  Intinya tmpat wisata ini rekom bgt.,1,1,1,0,0
540,"Tempat OK, asri, sejuk pas ga panas ato hujan jd nyaman..cuma karena wisata outdoor jd nya bnyk yg ngerokok dan kasian anak2 dan ibu2 yg ga suka asap rokok..",0,0,1,0,0
541,Menarik murah menyenangkan,1,0,1,0,0
542,Tiket masuk murah.. wahana sedikit..view nya amazing..tiket kereta 10rb..becak 20rb..sepeda 15rb..parkir 6rb..,0,0,1,1,0
543,Nyaman dingin asri,1,0,1,0,0
544,Refreshing.. murah meriah ... segar udaranya.. angin sawah.. dan ada beberapa hiburan permainan,1,0,1,1,0
545,"Bagus, wahana yg menghibur dan menyejukkan mata",1,0,0,1,0
546,"Wisata alam bagus, menunjang pemandirian ekonomi masyarakat desa dan membuka lapangan pekerjaan bagi warga setempat,,,",1,1,0,0,0
547,dingin asik,1,0,1,0,0
548,Murah meriah,1,0,1,0,0
549,"Lebih baik datang di pagi hari... Suasana desa, persawahan, pemandian, terapi ikan, kereta sawah..",1,0,1,1,0
550,Aduh sumber Gempong nya sangat indah bagi ku,1,0,1,0,0
551,Cukup menyenangkan .,1,0,0,1,0
552,"Tempat wisata desa yang cocok untuk family-time. Sesuai dengan namanya ditempat ini terdapat sumber air letaknya dibawah pohon beringin, dibawahnya ada kolam pemandian anak2. Wahana yg disediakan menurut saya patut untuk dicoba seperti bebek air, kereta atas awan, sepeda terbang dan masih banyak lagi.  View tempat lokasi ini sangat memanjakan mata ketika masuk akan disuguhkan pemandangan hamparan sawah dan pemandangan pegunungan, disebelah kiri kita akan melihat sumber airnya tepat dibawah pohon beringin.  Harga tiket masuk 3k/org, parkir sepeda motor 5k/motor.  Rekomend",1,0,1,1,0
553,"Adminnya bukanya minta maaf dengan fasilitas seperti ini malah LAH LOH LAH LOH .Tempat wisata macam apa ini.  Tempat parkiran seperti ini , tidak ada tindakan dari pemilik",0,1,1,0,0
554,"Ga rekomended buat yg punya mobil & kesana pas hari Minggu  , kondisi hujan , area parkir jadi Medan off-road",0,0,1,0,0
555,apeessss.. parkir trpergkap lumpuuurr,0,0,1,0,0
556,"Bisa naik kuda, kereta, terapi ikan, tapi kalo hari minggu padat sekali pengunjungnya",0,0,1,1,0
557,Ampun kl di musim Hujan kayak gini. Harusnya fasilitas parkir di benerin dl pak Kades. Sebelum d masukin tapi kita terjebak dalam lumpur. Sasaran aja untuk pengunjung jangan parkir dibawah kl musim hujan gini.,0,0,1,0,0
558,"Luar biasa menyenangkan, bisa untuk diulang",1,0,1,0,0
559,"Tempatnya bagus dg beberapa wahana permainan plus kolam renang dari sumber alami. Meski utk parkir mobil masih beralaskan tanah,tp info dari petugasnya,kedepannya lahan parkir akan di cor. Utk makanan banyak varian nya dg harga yg jg murah.",1,1,1,1,1
560,"salah satu destinasi wisata alam yg indah, sangat cocok utk wisata keluarga.. lokasi di lembah persawahan diantara bukit bukit hijau. kuliner khas desa Ketapanrame,  dan yg terbaik adalan rasa kopi lokal Ketapanrame... sangat recommended..",1,0,1,0,1
561,"Akses mudah dan aman Parkir luas Pilihan wahana banyak, menarik, terjangkau dan aman Area pujasera juga bersih, nyaman, terjangkau. . Cocok untuk wisata keluarga dan wisata edukasinya.. Terintegrasi dengan sawah warga yang masih dipergunakan secara produktif, kebetulan saat daya datang, pas ada warga panen padi di salah satu bidang sawah...",1,0,1,1,1
562,Untuk pengelola harap di perhatikan : 1.Perbanyak tempat berteduh karena jumlah sangat sedikit untuk berteduh harus rebutan atau bergantian. 2.Tempat bilas sangat sedikit dan antri 3.Toilet letaknya jauh 4.Mushola kotor dan berdebu sebaiknya lantainya di keramik bukan di plester Semoga jauh lebih baik,0,0,1,0,0
563,Meskipun masih dalam tahap pengembangan tapi punya potensi jadi wisata unggulan karena memiliki pemandangan yg sangat indah,1,0,1,0,0
564,Wisata murah meriah,1,0,1,0,0
565,tempat bagus bnyk spot buat foto hrga tiket msukx juga terjngkau trus ada wisata kuliner pokokx lengkp semuax ada di sana dijmin gk nyesel pergi jln2 ke wisata sawah sumber gempong mlh pingin blik lgi kesna,1,0,1,0,1
566,"Bagus buat healing sejenak, tiket masuk murah",1,0,1,0,0
567,"Tempatx bersih, jual makanan hargax sesuai, pokokx enak tempat wisatax.",1,0,1,0,1
568,Tempat wisata yg wajib d kunjungi dg harga yg murah dan menikmati pemandangan alam yg sejuk,1,0,1,0,0
569,"tempat wisata yang menarik berada di antara gunung penanggungan dan kaki bukit pegunungan Ringgit, hawa cukup sejuk, ada sumber air yang menyatu dengan kolam untuk kecek dan cari ikan gatul, parkir mudah dan masuk murah, antisipasi jika hujan kayaknya becek parkirannya",0,0,1,0,0
570,Mantul enak pemandanya sejuk dengan latar sawah yg menghampar hijau menguning ny padi siap panen dan rapi...serta gunung yg exotis sekali ...enak buat lesehan klrga dengan tiket masuk yg murah meriah...klo Weeknd penuh g bisa parkir ...pokona mah top martkop sumber gempong euy...,0,0,1,0,0
571,Bener2 pilihan wisata yg sangat tepat utk melepas lelah dan kejenuhan aktivitas hidup dikota Sangat nyaman,1,0,1,0,0
572,"Kemarin habis dari sini, perjalanan dari surabaya sekitar 2 jam menggunakan motor, awalnya hampir nyasar karna ternyata tempat wisatanya masuk dalam gang kecil, tapi pas sampai ke tujuan happy banget karna di suguhkan dengan keindahan alam sawah hijau dan background gunung yg sangat jelas   Minusnya cuma panas ajah karna emg jarang tempat berteduh tapi masih recommend kok, pas kesana kantinnya gak buka semua, mngkin karna hari senen tapi beberapa ada yg buka, makanannya harganya murah"" Kok start 5-15 ribuan ajah, untuk wahana juga sangat terjangkau mulai dari 10-30 ribu saja, yg pling saya suka adalah wahana kereta yg mengitari sawah   karna seru sekali, airnya juga sejuk karna asli dari sumber pegunungan jadi mskipun panas gak bikin belang dikulit   Kemaren pengen naik kuda tapi kata org yg jaga loket adanya cuma di hari weekend saja, its oke sih hehe oiya tiket masuk murah bingits hanya 5 ribu per org + parkir motor 3 ribu Untuk jalanan tidak terlalu menanjak curam jadi yg mau kesana bawa motor sangat worth it !!!  ",0,0,1,1,1
573,"wisata yg sangat murah meriah.. harga tiket masuk nya murah hanya 5000 aja/org. mau makan juga murah, pangsit mie ayam hanya 10000 sudah pake tepak makan plastik. mau naik wahana juga murah mulai 10000 aja... pemandangan nya juga bikin refresh, ada gubuk2 yg bisa dipake buat ngdingin. bisa sambil main air di sawah",1,0,1,1,1
574,Mantap banget,1,0,1,0,0
575,"Tempatnya asik, apalagi bisa naik wahana kereta keliling sawah",1,0,0,1,0
576,"Tempatnya nyaman, asri, enak banget buat healing. Introvert friendly banget tempat ini.",1,0,1,0,0
577,"Berkunjung saat hari Minggu, siap2 panas dan macetnya",0,0,1,0,0
578,"harga tiket masuk 5000k/orang saat masuk lokasi sebelum parkir, tiap permainan harus beli diwahana ticketing. Harga tiket 10-30k  Paling favorit kereta sawah tiket 10k Antrian dari kode tiket. Jadi sebelum naik dipanggil pengeras suara.  Hindari saat hujan/ jalanan basah karena area parkir R4 masih tanah yang dipadatkan.  Recommended karena belum serame batu Dan pelayanan ramah dari mulai masuk sampai keluar parkir.",0,1,1,1,0
579,Oke cuma kalo kesiangan dikit panas yaa,0,0,1,0,0
580,Biaya masuknya mumer dan khas pedesaan banget suasananya,1,0,1,0,0
581,Pemandangan alam ... So refresing.. Menyegarkan .. Tingkatkan arahan masuk ke lokasinya...,1,0,1,0,0
582,"Tempat wisatanya bagus pemandangannya juga indah, sekedar masukan saya, untuk jalan keluar masuk kendaraan kalau bisa dipisah karena jalannya cukup sempit dan harus bergantian keluar masuk ke area wisata.",0,0,1,0,0
583,"Wisata alam dg hamparan sawah hijau yg luas, seger di mata, udara sejuk. Tiket masuk murah (Rp 5.000) Wahana permainannya ada kereta sawah, flying fox dll. Tiket terpisah ya. Untuk makanan juga murah meriah dan enak. Wisata utamanya sebenarnya sumber mata air alami, namun saya paling suka waktu santai di gubuk tengah sawah, sambil menikmati angin sepoi-sepoi. Datang pagi pas weekend karena siang dikit sudah ramai. Parkir luas. Cocok untuk liburan keluarga tipis-tipis.",1,0,1,1,1
584,Murah meriah wisatanya,1,0,1,0,0
585,Tiket untuk naik wahana masih tergolong mahal.,0,0,0,1,0
586,Kalo weekend ramai pengunjung,0,0,1,0,0
587,Wisata alam yg murah dan alami,1,0,1,0,0
588,"Menyenangkan, wisata dengan harga tiket masuk murah tp bikin bahagia",1,0,1,0,0
589,Tempatnya bagus sejuk meskipun jam12 siang,1,0,1,0,0
590,Tempatnya sejuk sekalii,1,0,1,0,0
591,"Tempat wisata yang murah meriah, harga tiket masuk terjangkau dan ada beberapa wahana untuk anak-anak maupun dewasa. Dan sudah dilengkqpi sarana seperti kuliner, toilet, gazebo dan mushola. Hanya saja saat weekend ataupun hari libur masih kurang tempat ubtuk berteduh saat panas ataupun hujan. Dan mungkin bisa dicarikan jalan yang berbeda saat keluar lokasi wisata agar tidak terjadi kemacetan karena harus bergantian dengan kendaaran yang akan masuk, atau bisa juga diperlebar akses jalan menuju lokasi wisatanya.",0,1,1,0,0
592,Wisata pedesaan yg asri. Cuman antri wahananya yg luar biasa panjang sampai sii ank rewel kelamaan nunggunya,0,0,1,1,0
593,"Bagus buat refreshing, tapi masih dalam pengembangan. Terutama layanan pengunjung, seperti toilet dan ruang tunggu wahana agar di perbanya, Karena pengunjung semakin banyak. Terima kasih.",0,0,1,0,0
594,"cocok buatvhealing dengan suasana perdesaan, makanan menjangkau",1,0,1,0,1
595,"Tempatnya bagus. Kids friendly. Sayangnya utk tempat yang sudah direservasi ( aula tengah depan ayunan jatra) tidak diberi tanda, jadi masih banyak pengunjung yang ikut duduk ditempat yang sudah dibooking. Petugas belum siap.",0,1,1,0,0
596,"Tempatnya bagus, banyak permainannya, banyak tempat berteduh, musholla dan kamar mandinya bersih...cocok buat pecinta alam...",1,0,1,1,0
597,Direkomendasikan deh,1,0,1,0,0
598,Pemandangan yang masih alami dan fresh,1,0,1,0,0
599,Hawa nya bikin betah,1,0,1,0,0
600,"Cocok buat weekend bareng keluarga Tiket masuk yg murah bgt Kalo mau naik wahana bayar lagi , macem2 mulai 15k-25k Kalo mau renang gratis Banyak tenant2 makanan Tempat parkir yg luas",1,0,1,1,1
601,"View sawah dan pegunungan cocok untuk berwisata keluarga Toilet bersih Parkir cukup luas harga tiket masuk 5ribu Wahana lain info ada di foto ya Therapi ikan gratis  Minus akses keluar masuk macet""an jalan tanjakan harap berhati"" yg bawa keluarga dan anak kecil untuk motor",0,0,1,1,0
602,"Murah meriah,meningkatkan perekonomian warga,cmn perlu ditambahi tempat berteduh dan lokasi makanan n minuman lagi",0,1,1,0,1
603,"Lokasi tepat setelah villa vanda gardenia ada gang masuk ke kiri (dr arah vanda). Tempat lumayan luas dan view juga bagus. Terletak di lereng penanggungan dan welirang. View gunung penanggungan dengan latar depan persawahan menjadi daya tarik tersendiri. Tersesedia gubuk/saung ditengah sawah untuk berteduh atau istirahat sambil makan bekal. Wahana bermacam macam, ada ATV, kereta, kolam renang, dll. Tp sayang kolam renangnya agak kotor. Ada pujasera di pintu masuk atau tempat jual makanan ringan dan gorengan diatas kolam renang. Parkir mobil dan motor luas banget. Gang masuk ke lokasi agak kecil, mepet untuk salipan mobil, tp ada petugasnya yg mengawal. Tiket masuk 5000/orang. Wahana bayar didalam.",0,1,1,1,1
604,Keren bener tempatnyaaa... Cocok buat otbon anak..,1,0,1,0,0
605,Hawanya sejuk sejuk dan coxok buat nyantai sama keluarga  di tambah lagi dengan tiket masuk yg murah menambah nikmatnya jalan jalan di sini karena gak bikin kantong jebol,1,0,1,0,0
606,  Tiket masuk : Rp.5000 Karcis mobil : Rp.6000  Naik sepedah langit : Rp.15.000 Becak langit : Rp.20.000 Becak Air : Rp.10.000  Suasana sawah yang seger dan nyaman banget,1,0,1,1,0
607,"Kesini waktu weekday, tiket masuk 5.000 dan parkir mobil 10ribu. Untuk tiket mainan juga lumayan terjangkau, suasana persawahan yang sejuk",1,0,1,1,0
608,Tempatnya rame banget terutama pas weekend antrinuntuk naik kereta sawah,0,0,1,1,0
609,Tempat enak n nyaman,1,0,1,0,0
610,Bagus viewnya,1,0,1,0,0
611,Panasnya kayak ke sawah beneran,0,0,1,0,0
612,Panass...bawa payung dari rumah,0,0,1,0,0
613,"Kalau kesini wajib bawa tiker ya, view bagus, persawahan, dingin, pilihan makanan kurang banyak, mending bawa bekal sendiri, suasananya cocok buat keluarga",0,0,1,0,1
614,Nyaman asri alami uenak poll,1,0,1,0,0
615,"Suasana pedesaan yang asri, hijau nan subur. Ada kolam renang, warung makan, dan saung di tengah sawah. HTM nya cukup 5 ribu rupiah.  Kalau kesini wajib bawa topi araupun payung. Karena panas dan gak ada tempat berteduh yang memadai",0,0,1,1,1
616,Tempat teduh kurang jadinya wisatawan nya kepanasan..,0,0,1,0,0
617,"Hari libur, rame pol. Jadi gak bisa menikmati. Tiket masuk murah. Akses jalan masuk tempat wisata sempit , rusak .mudah2 pengelolah bisa segera perbaiki akses jalan masuk ke tempat wisata.",0,1,1,0,0
618,Tempat nya lumayan bagus...cuma sayang belum ditunjang dengan jalannya yang masih makadam dan sempit... sehingga waktu mobil berpapasan sangat sempit sekali...,0,0,1,0,0
619,tiket murah Akses jalan cukup rusak,0,0,1,0,0
620,"Biasa aja. Pemandangan sama saja dgn objek wisata lainnya di wilayah Trawas. Yang menyebalkan hanya attitude para penjaga parkir. Tidak sopan dan belagu. Bayar karcis masuk tp tdk diberi karcis dan attitude juga tidak ramah. Parah! Padahal tempat wisata selain bergantung pada SDA juga tergantung pada SDM. Kalau SDM buruk, bagaimana orang mau kembali. Untuk saat ini masih belum recommended menurut saya. Mending jika ajak keluarga, main ke taman ghanjaran atau kampung brenjonk.",0,1,1,0,0
621,pengelolanya tidak sopan,0,1,1,0,0
622,"Tempatnya panas, akses jalan rusak",0,0,1,0,0
623,"Luar biasa sejuk, indah, banyak wahana. Kantin tempat jualan perlu diperbaiki lagi, sering terlihat kotor n kurang menarik",0,0,1,1,1
624,"Minim fasilitas, konsep nya kurang jelas, agak kotor.jalan sempit,kalau bawa mobil harus sabar dan ngalah, karena kalau simpangan sangat sempit dan ekstra hati2 kalau mau parkir mobil.Semoga kedepannya bisa ditingkatkan lg fasilitas nya.",0,0,1,0,0
625,Weekend macet luar biasa,0,0,1,0,0
626,"Berkunjung saat hari Minggu, siap2 panas dan macetnya  ",0,0,1,0,0
627,"Hari libur, rame pol. Jadi gak bisa menikmati. Tiket masuk murah. Akses jalan masuk tempat wisata sempit , rusak .mudah2 pengelolah bisa segera perbaiki akses jalan masuk ke tempat wisata.",0,0,1,0,0
628,"Viewnya bagus, terletak di persawahan, tersedia kolam renang dari mata air sumber, hanya saja cuacanya panas sekali",0,0,1,1,0
629,Parkiran becek dan buruk,0,0,1,0,0
630,Akses jalannya jelek dan sempit kl naik mobil,0,0,1,0,0
631,"Lumayan bagus...cm masih panas,kurang gubug2nya",0,0,1,0,0
632,agak panas,0,0,1,0,0
633,"Wisatanya bagus dan penjualnya ramah, tapi kamar mandinya tidak ada kuncinya dan kurang bersih.",0,1,1,0,0
634,"Cukup bagus, murah, sayang akses jalan msh sempit & berbatu.",0,0,1,0,0
635,Kurangnya tempat teduh karena disini sangat panas,0,0,1,0,0
636,Untuk mobil yg kondisi nya baik banyak tanjakan curam,0,0,1,0,0
637,Tempatnya becek,0,0,1,0,0
638,Exit masih buruk,0,0,1,0,0
639,Tempatnya indah tapi panas,0,0,1,0,0
640,"Kurang puas dengan fasilitas,dan pelayanan TM terlalu mahal 10k + parkir mobil 10k.sedangkan area dalam bebas parkir..",0,1,1,0,0
641,Admin tidak ramah,0,1,0,0,0
642,"BT puol, mau kesini gadibolehin belok sama pak ogahnya, yaudah gajadi!",0,1,0,0,0
643,Tempatnya bagus sayang pengelola terkesan tidak sopan,0,1,1,0,0
644,"parkiran jelek, sempit, dan buruk",0,0,1,0,0
645,Untuk Kolam renang anak kecil kotor.,0,0,0,1,0
646,Tempat e bagus banget cuman sayang penjaga tiket dan tukang parkirnya kurang ramah dan teliti.,0,1,1,0,0
647,Tempat nya bagus..tapi sayang gk ada Musholla,0,0,1,0,0
648,parkir mobil minim,0,0,1,0,0
649,tempat parkirnya kurang bagus masih becek,0,0,1,0,0
650,"Hi kak bagus banget, tapii kebersihan toiletnya tolong lebih ditingkatkan lagi ya.",0,0,1,0,0
651,Antri banget Minggu kemarin. Ga jadi naik deh,0,0,0,1,0
652,"pernah mau masuk ke situ, tapi gagal masuk krn penuh, tdk ada parkir, datang sekitar jam 11 siang",0,0,1,0,0
653,bus tidak bisa masuk,0,0,1,0,0
654,Untuk kamar mandinya airnya sangat kotor sangat tidak dianjurkan mandi di toilet umum,0,0,1,0,0
655,Tidak recommended...!!! Air kolam renangnya membuat gatal Krn mmg air kali dan kotor.,0,0,0,1,0
656,jaan masuk sempit ,0,0,1,0,0
657,Selalu rame dan antri,0,0,1,0,0
658,Parkiran sulit,0,0,1,0,0
659,parkir mobil minim,0,0,1,0,0
660,"Sudah oke, butuh banyak tempat berteduh",0,0,1,0,0
661,Bagus Cuma masih seadanya Parkiran becek,0,0,1,0,0
662,"Tempat nya lumayan klo pas cuaca mendung. Klo cuaca pas terik, panas pool.",0,0,1,0,0
663,"bagus,natural tempatnya.hiburan merakyat.all free,cuma parkir aja bayar. hati2 jalan masuknya sempit jadi buat mobil mohon sabar,turuti kata pemandu jalannya",0,1,1,0,0
664,tempat berteduh kurang !,0,0,1,0,0
665,"Untuk sebuah wisata alam cukup rekomendasi dengan nuansa alam terbuka, terdapat sebagian wahana yang seru dengan pemandangan alamnya, cocok sekali buat dijadikan background foto2 untuk diposting di sosmed dengan pemandangan pegunungan dan sawah. terdapat juga kolam untuk berendam namun disarankan untuk lebih diawasi atau didampingi bagi anak2 yang ingin berenang dikarenakan kolam yang tergolong sedikit berbahaya, karena kolam yang hanya terbuat dari bebatuan alam dan berlumut sehingga memungkinkan akan terjadi cidera jika tidak berhati - hati (kolam air dingin bukan panas). Untuk memasuki area wisata jalan awal yg dilalui cukup sempit, mobil MPV/SUV bergantian",0,1,1,1,0
666,"Kalau kesini wajib nyebur ke kolam , cuman kalau bisa parkir mobil kasih tenda dong biar nggak hot melotot wkwkwk",0,0,1,0,0
667,Kalo siang panas,0,0,1,0,0
668,"Tmpatnya asyik murah mria bs djangkau kalangan tnga kbawah... cuma lahan parkir yg masi sulit untuk kluar msk jika pas rame""nya Mainan anak murah untuk tiket"" yg lain masi hal wajar hrganya     Untuk yg jaga parkir montor lbi d pertegas lagi ya cara mlayaninya mhn dbantu jika ada motor yg sulit kluar krn pnataanya yg numpuk"" tak braturan dgn medan batu krikil yg sring org trglincir roda motornya    klu bs dratakan lagi atau drapikan   untuk yg lain the best dach suda namba lgi tmpat buat ngecamp juga ada mnghadap ke area sawah       Smg lbi sukss lagi cara mngelolah area  ",0,1,1,1,0
669,Panas... Crowded... Kapasitas parkir tidak memadahi,0,0,1,0,0
670,Jalan utama saat ini masih diperbaiki. Jadi bisa buat mobil lewat.,0,0,1,0,0
671,"Panas banget, masih banyak yang perlu diperbaiki, view nya bgaus dan airnya seger, toilet kurang banyak",0,0,1,0,0
672,Masih tutup karna terlalu pagi pake banget ,0,1,0,0,0
673,"Bagus dan masih alami,, sayang nya batu alas untuk kolam renang masih tajam",0,0,1,1,0
674,"Nice view, sayang tempat makannya kurang. Tidak variatif",0,0,1,0,1
